,news,source,label
27,ಧ್ವಜ ಖರೀದಿಗೆ ವೇತನದಲ್ಲಿ 38 ರೂ. ಖಡಿತಗೊಳಿಸಿದ ರೈಲ್ವೆ ಇಲಾಖೆ- ನೌಕರರಿಂದ ಅಸಮಾಧಾನ,publictv,1
28,ರಾಜ್ಯದಲ್ಲಿ ತಗ್ಗಿದ ಮಳೆ – ರೆಡ್‌ನಿಂದ ಆರೆಂಜ್ ಅಲರ್ಟ್‌ನತ್ತ ಕರಾವಳಿ,publictv,1
29,ಕುಟುಂಬ ಕಲಹ – ವಿದ್ಯುತ್ ಹೈಟೆನ್ಷನ್ ಟವರ್ ಏರಿ ವ್ಯಕ್ತಿ ಹೈಡ್ರಾಮಾ,publictv,1
30,ಜನ ನನ್ನ ತಾಯಿಯ ಸಾವಿಗೆ ನಾನೇ ಕಾರಣ ಅಂದ್ರು: ಅಮ್ಮನ ನೆನೆದು ಸ್ಪೂರ್ತಿ ಗೌಡ ಭಾವುಕ,publictv,1
31,ಮೈದುಂಬಿ ಹರಿಯುತ್ತಿರುವ ಇಗ್ಗಲೂರಿನ ಹೆಚ್.ಡಿ.ದೇವೇಗೌಡ ಬ್ಯಾರೇಜ್,publictv,1
32,ರಾಷ್ಟ್ರಧ್ವಜ ರಕ್ಷಣಾ ಅಭಿಯಾನ ಆರಂಭಿಸಿದ ಯೂತ್ ಕಾಂಗ್ರೆಸ್ – ಜಗದೀಶ್ ಶೆಟ್ಟರ್‌ಗೆ ಧ್ವಜ ಕಾಣಿಕೆ ನೀಡಿ ಚಾಲನೆ,publictv,1
33,ಪರೀಕ್ಷಾರ್ಥಿಗಳ ಶರ್ಟ್ ತೋಳು ಕತ್ತರಿಸಿದ ಸಿಬ್ಬಂದಿ,publictv,1
34,21 ವರ್ಷಗಳ ಕಾಲ ಭಾರತಾಂಬೆಯ ಸೇವೆ ಸಲ್ಲಿಸಿ ಸ್ವಗ್ರಾಮಕ್ಕೆ ಬಂದ ಯೋಧನಿಗೆ ಅದ್ಧೂರಿ ಸ್ವಾಗತ,publictv,1
35,ನನ್ನ ತಪ್ಪುಗಳಿಂದ ರಾಷ್ಟ್ರಗೀತೆ ಮೊಳಗಲಿಲ್ಲ – ಅದು ತಪ್ಪಲ್ಲ ಕ್ಷಮೆ ಕೇಳುವ ಅಗತ್ಯವಿಲ್ಲ: ಮೋದಿ,publictv,1
36,"ನೂಪುರ್‌ಗೆ ಬೆಂಬಲ – ಚಾಕುವಿನಿಂದ ಚುಚ್ಚಿ, ಹಾಕಿಸ್ಟಿಕ್‍ನಿಂದ ಹಲ್ಲೆ: ಐಸಿಯುನಲ್ಲಿ ಯುವಕನಿಗೆ ಚಿಕಿತ್ಸೆ",publictv,1
37,"ಮೈ ತುಂಬಾ ಬಟ್ಟೆ ಹಾಕು ಅಂದಿದ್ದಕ್ಕೆ, ಉರ್ಫಿಗೆ ಬಂತು ಜ್ವರ",publictv,1
38,ಹಸುವಿನ ಜೊತೆ ಸೆಕ್ಸ್ – ಸಿಸಿಟಿವಿಯಿಂದ ಸಿಕ್ಕಿ ಬಿದ್ದ ವಿಕೃತ ಕಾಮಿ,publictv,1
39,ಜನತೆ ಕಷ್ಟದಲ್ಲಿರುವಾಗ ನನ್ನ ಹುಟ್ಟು ಹಬ್ಬ ಆಚರಣೆ ಬೇಡ: ಶ್ರೀರಾಮುಲು,publictv,1
40,ಶೂ ಹಾಕಿಕೊಂಡೆ ದಸರಾ ಗಜಪಡೆಗೆ ಪೂಜೆ ಸಲ್ಲಿಸಿದ ಸಚಿವ ಉಮೇಶ್ ಕತ್ತಿ,publictv,1
41,ಇದು ಯಾವ್ ಶಾಟ್ ಗುರು – ಪಂತ್ ಕಾಲೆಳೆದ ನೆಟ್ಟಿಗರು,publictv,1
42,ರಂಗೋಲಿ ಹಾಕುತ್ತಿದ್ದ ಮಹಿಳೆ ಸರ ಕಿತ್ತೊಯ್ದ ಕಳ್ಳ,publictv,1
43,RX100 ಬೈಕಿನ ಹುಟ್ಟುಹಬ್ಬ – ಗೆಳೆಯರಿಗೆ ಬಿಂದಾಸ್ ಪಾರ್ಟಿ ಕೊಟ್ಟ,publictv,1
44,"ನಾನು ಸ್ಮೋಕ್ ಮಾಡ್ತೀನಿ, ಅದರಲ್ಲಿ ತಪ್ಪೇನಿದೆ? ಬಿಗ್ ಬಾಸ್‌ನಲ್ಲಿ ಸೋನು ಗೌಡ ಬೋಲ್ಡ್ ಮಾತು",publictv,1
45,ಇಂಟರ್ನೆಟ್‍ನಿಂದ ಟ್ರೈನಿಂಗ್ ಪಡೆದು ಹೆಂಡತಿಯನ್ನು ಮರ್ಡರ್ ಮಾಡ್ದ,publictv,1
46,ಮಗಳನ್ನು ಕೊಲ್ಲಲು 1 ಲಕ್ಷ ಸುಪಾರಿ ಕೊಟ್ಟು ಕೋತಿ ಕಥೆ ಕಟ್ಟಿದ,publictv,1
47,"ಕೆಲ್ಸ ಮಾಡಿ, ಇಲ್ದೇ ಇದ್ರೆ ರಾಜೀನಾಮೆ ಕೊಟ್ಟು ಮನೆಗೆ ಹೋಗಿ : ಅಶ್ವಿನಿ ವೈಷ್ಣವ್‌ ಲಾಸ್ಟ್‌ ವಾರ್ನಿಂಗ್‌",publictv,1
48,ದೇವಭಾಗ್ ಕಡಲ ತೀರದಲ್ಲಿ ಸಣ್ಣ ಕರುಳಿನ ಅನಾರೋಗ್ಯದಿಂದ ಮೃತಪಟ್ಟ ಗ್ರೀನ್ ಸೀ ಕಡಲಾಮೆ,publictv,1
49,ಮೂಢನಂಬಿಕೆಗೆ ಮಗಳು ಬಲಿ – ಹೊಡೆದು ಕೊಂದ ಪೋಷಕರು ಈಗ ಅಂದರ್‌,publictv,1
50,"ಯಶಸ್ವಿಯಾಗಿ ಉಡಾವಣೆಗೊಂಡ ‘EOS-02’, ‘ಆಜಾದಿ ಸ್ಯಾಟ್’ ಉಪಗ್ರಹ",publictv,1
51,"ಸಮೃದ್ಧ, ಸದೃಢ ಭಾರತ ನಿರ್ಮಾಣಕ್ಕೆ ಯುವ ಜನಾಂಗ ಕೊಡುಗೆ ನೀಡಬೇಕು: ಉದಯ ಗರುಡಾಚಾರ್",publictv,1
52,ಒಟ್ಟಿಗೆ ಓದಿದ್ರೂ ಅತ್ಯಾಚಾರ ಮಾಡಲು ಸಹಾಯ- ಕೃತ್ಯದ ವೀಡಿಯೋ ಅತ್ತೆಗೆ ಕಳಿಸಿದ ಕಿರಾತಕರು,publictv,1
53,ಮಳೆಗೆ ಕೊಟ್ಟಿಗೆ ಗೋಡೆ ಕುಸಿತ – ಇಬ್ಬರು ಮಕ್ಕಳ ದುರ್ಮರಣ,publictv,1
54,ವಿಶ್ವವಿಖ್ಯಾತ ದಸರಾ ಮಹೋತ್ಸವ – ಇಂದು ಗಜ ಪಯಣ ಆರಂಭ,publictv,1
55,ಗುಂಡನನ್ನು ಹುಡುಕಿಕೊಟ್ಟವರಿಗೆ 30 ಸಾವಿರ ರೂ. ಬಹುಮಾನ – ಮಗನಂತೆ ಸಾಕಿದ್ದ ಶ್ವಾನಕ್ಕಾಗಿ ಮಹಿಳೆ ಕಣ್ಣೀರು,publictv,1
56,ಫ್ಲ್ಯಾಶ್‌ಲೈಟ್‌ನಲ್ಲಿ ಇಸಿಜಿ ಟೆಸ್ಟ್ ಮಾಡಿದ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ ವೈದ್ಯರು,publictv,1
57,ಮಹಿಳೆಯರ ಅಂದ ಹೆಚ್ಚಿಸುವ ಟಾಪ್ 5 ಟ್ರೆಂಡಿ ಹೇರ್‌ಕಟ್‍ಗಳು,publictv,1
58,ಅಂತರ್ಜಾತಿ ವಿವಾಹಕ್ಕೆ ಅಡ್ಡಿ – ರಕ್ಷಣೆಗೆ ಖಾಕಿ ಮೊರೆ ಹೋದ ಜೋಡಿ,publictv,1
59,"ಮನಬಂದಂತೆ ಗುಂಡಿನ ದಾಳಿ- ಕಿರಾತಕನ ಗುಂಡೇಟಿಗೆ ನಾಲ್ವರು ಬಲಿ, ಆರೋಪಿ ಪರಾರಿ",publictv,1
60,ಹನುಮನಿಂದ ಪ್ರಸಾದ ಪಡೆಯುವ ಅಲಾಯಿ ದೇವರು – ಕೊಪ್ಪಳದಲ್ಲಿ ವಿಶೇಷ ಆಚರಣೆ,publictv,1
61,‘ಚಿಕನ್ ಕಥಿ’ ಆಯ್ತು.. ಇಂದು ‘ಚಿಕನ್ ಕಾಲು ಸೂಪ್’ ಮಾಡಿ ಸವಿಯಿರಿ,publictv,1
62,ಸಿಕ್ಸ್‌ ಸಿಡಿಸಿ ಅಫ್ರಿದಿಯನ್ನು ಹಿಂದಿಕ್ಕಿದ ಹಿಟ್‌ಮ್ಯಾನ್‌ – ಭಾರತಕ್ಕೆ ಸರಣಿ ಜಯ,publictv,1
63,ಲಾಲ್‍ಬಾಗ್‍ನಲ್ಲಿ ಈಗ ಎಲ್ಲೆಲ್ಲೂ ಅಪ್ಪು – ನಗುವಿನ ಒಡೆಯನನ್ನು ನೋಡಲು ಮುಗಿಬಿದ್ದ ಜನ,publictv,1
64,"ರಾಜ್ಯದಲ್ಲಿ ಇನ್ನೂ ನಾಲ್ಕೈದು ದಿನ ಮಳೆ ಸಂಭವ – ಉಡುಪಿ, ದಕ್ಷಿಣ ಕನ್ನಡದಲ್ಲಿ ರೆಡ್ ಅಲರ್ಟ್",publictv,1
65,ದಿನ ಭವಿಷ್ಯ: 07-08-2022,publictv,1
66,ರಾಜ್ಯದ ಹವಾಮಾನ ವರದಿ: 07-08-2022,publictv,1
67,"ವಿವಿಧ ಅಕಾಡೆಮಿಗಳಿಗೆ ಅಧ್ಯಕ್ಷರು, ಸದಸ್ಯರ ನೇಮಕ",publictv,1
68,ನಾವು ಸಿದ್ದರಾಮೋತ್ಸವದಂತಹ ನೂರು ಕಾರ್ಯಕ್ರಮ ಮಾಡಿದ್ದೇವೆ: ಈಶ್ವರಪ್ಪ,publictv,1
69,"CWG 2022: ಚಿನ್ನಕ್ಕೆ ಮುತ್ತಿಟ್ಟ ರವಿ ಕುಮಾರ್ ದಹಿಯಾ, ವಿನೇಶ್ ಫೋಗಟ್ – ಪೂಜಾ ಗೆಹ್ಲೋಟ್‍ಗೆ ಕಂಚು",publictv,1
70,"ಇಂದು 1,694 ಕೇಸ್ – ಪಾಸಿಟಿವಿಟಿ ರೇಟ್ ಶೇ.6.02 ದಾಖಲು",publictv,1
71,ಅಗ್ಗದ ಬೆಲೆಯಲ್ಲಿ ಟ್ಯಾಟೂ ಹಾಕಿಸಿಕೊಳ್ಳುವಾಗ ಇರಲಿ ಎಚ್ಚರ- ಟ್ಯಾಟೂ ಹಾಕಿಸಿಕೊಂಡ ಇಬ್ಬರಿಗೆ HIV,publictv,1
72,ಎರಡು ಹೆಚ್ಚುವರಿ SDRF ತಂಡ ರಚನೆ: ಬೊಮ್ಮಾಯಿ ಸೂಚನೆ,publictv,1
73,ಈದ್ಗಾ ಮೈದಾನ ಕಂದಾಯ ಇಲಾಖೆ ಆಸ್ತಿ- ವರ್ಕ್ಫ್ ಬೋರ್ಡ್ ಅರ್ಜಿ ವಜಾಗೊಳಿಸಿದ ಬಿಬಿಎಂಪಿ,publictv,1
74,CWG 2022: ಬಾಕ್ಸಿಂಗ್‍ನಲ್ಲಿ ಮೊದಲ ಪದಕ – ಕಂಚು ಗೆದ್ದ ಜಾಸ್ಮಿನ್ ಲಂಬೋರಿಯಾ,publictv,1
75,ಉಪರಾಷ್ಟ್ರಪತಿಯಾಗಿ ಜಗದೀಪ್‌ ಧನಕರ್‌ ಆಯ್ಕೆ,publictv,1
76,CWG 2022: ಲಾನ್ ಬಾಲ್ಸ್‌ನಲ್ಲಿ ರಜತ ಪದಕ ಗೆದ್ದ ಭಾರತದ ಪುರುಷರ ತಂಡ,publictv,1
77,ದೊಡ್ಮನೆಯಲ್ಲಿ ಉಳಿವವರ ಅಂತಿಮ ಪಟ್ಟಿ: ಏನ್ ಆಟ ಆಡಿಸ್ತಾನ್ರಿ ಈ ಬಿಗ್ ಬಾಸ್,publictv,1
78,CWG 2022: ಇಂಗ್ಲೆಂಡ್ ವಿರುದ್ಧ 4 ರನ್‍ಗಳ ರೋಚಕ ಜಯ – ಫೈನಲ್‍ಗೆ ಲಗ್ಗೆಯಿಟ್ಟ ಭಾರತ,publictv,1
79,ರಾಮಾಯಣ ರಸಪ್ರಶ್ನೆಯಲ್ಲಿ ಗೆದ್ದ ಮುಸ್ಲಿಂ ಯುವಕರು,publictv,1
80,ಜಾಗತಿಕ ಹೂಡಿಕೆದಾರರ ಸಮಾವೇಶ: ಟೋಕಿಯೋ ಕನ್ನಡ ಬಳಗಕ್ಕೆ ನಿರಾಣಿ ಆಹ್ವಾನ,publictv,1
81,‘ಬಿಗ್ ಬಾಸ್’ ಮನೆಯಲ್ಲಿ ಟಿಕ್ ಟಾಕ್ ಸ್ಟಾರ್ ಸೋನು ಶ್ರೀನಿವಾಸ್ ಗೌಡ: ಹರಿದು ಬಂತು ನೆಗೆಟಿವ್ ಕಾಮೆಂಟ್,publictv,1
82,"ಶಿಕ್ಷಕರ ನೇಮಕಾತಿ ಹಗರಣ – ತೃಣಮೂಲ ನಾಯಕನ ಪತ್ನಿ, ಮಗನಿಗೆ ಅಮಾನುಷವಾಗಿ ಥಳಿತ",publictv,1
83,ಟಿಕ್‍ಟಾಕ್ ಪ್ರಿಯರಿಗೆ ಶುಭ ಸುದ್ದಿ – ಭಾರತದಲ್ಲಿ ಮತ್ತೆ ಆ್ಯಪ್ ಆರಂಭ?,publictv,1
84,75ನೇ ಸ್ವಾತಂತ್ರ್ಯೋತ್ಸವಕ್ಕೆ ಅಮೆರಿಕದ ಗಾಯಕಿ ಮೇರಿ ಮಿಲಬೆನ್‌ ಅತಿಥಿ,publictv,1
85,"CWG 2022: ಬೆಳ್ಳಿ ಪದಕ ಮುಡಿಗೇರಿಸಿಕೊಂಡ ಅವಿನಾಶ್ ಸಬ್ಲೆ, ಪ್ರಿಯಾಂಕಾ ಗೋಸ್ವಾಮಿ",publictv,1
86,ಲಿಂಗನಮಕ್ಕಿ ಜಲಾಶಯದಲ್ಲಿ ಹೆಚ್ಚಿದ ನೀರು- ಶರಾವತಿ ತೀರ ಪ್ರದೇಶದ ಜನರಿಗೆ ಎಚ್ಚರಿಕೆ,publictv,1
87,ಹೊಸ ಮದ್ಯ ನೀತಿಯಲ್ಲಿ ಭ್ರಷ್ಟಾಚಾರ – ಮಾಜಿ ಲೆಫ್ಟಿನೆಂಟ್ ಗವರ್ನರ್ ಮೇಲೆ ಎಎಪಿ ಆರೋಪ,publictv,1
88,12 ವರ್ಷದ ದಾಂಪತ್ಯದಲ್ಲಿ ಕಿರಾತಕನ ಎಂಟ್ರಿ – ಪ್ರಿಯಕರನ ಜೊತೆ ಸೇರಿ ಗಂಡನನ್ನೇ ಕತ್ತು ಹಿಸುಕಿ ಕೊಂದ್ಲು,publictv,1
89,ಕಾಬೂಲ್‌ನಲ್ಲಿ ಬಾಂಬ್‌ ಸ್ಫೋಟ – 8 ಮಂದಿ ದುರ್ಮರಣ,publictv,1
90,ದೇವಾಲಯಕ್ಕೆ ವಿಗ್ರಹ ಸ್ಥಳಾಂತರಿಸಲು ಕೈಜೋಡಿಸಿದ ಮುಸ್ಲಿಮರು- ಜಮ್ಮು ಕಾಶ್ಮೀರದಲ್ಲಿ ಕೋಮು ಸೌಹಾರ್ದತೆ ಮೆರೆದ ಜನರು,publictv,1
91,ಪ್ರಸಾದ ಸೇವಿಸಿ ಭಕ್ತರು ಅಸ್ವಸ್ಥ – 18 ಕ್ಕೂ ಹೆಚ್ಚು ಜನ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲು,publictv,1
92,ಕೆ.ಆರ್.ಜಿ ಸ್ಟುಡಿಯೋದಲ್ಲಿ ರಮ್ಯಾ:  ಹೊಂಬಾಳೆ ಫಿಲ್ಮ್ಸ್ ಮೂಲಕ ರಮ್ಯಾ ಚಿತ್ರರಂಗಕ್ಕೆ ಕಮ್ ಬ್ಯಾಕ್?,publictv,1
93,ರಾಜ್ಯದ ಮುಖ್ಯಮಂತ್ರಿ ಸುಳ್ಳು ಹೇಳಲ್ಲ ಎಂದು ಅಂದುಕೊಂಡಿದ್ದೇವೆ: ಯು.ಟಿ ಖಾದರ್,publictv,1
94,ರಾಜ್ಯಕ್ಕೆ ಭೇಟಿ ನೀಡಿದ್ದ ಅಮಿತ್‌ ಶಾ ಬಳಿ ನೆರೆ ಪರಿಹಾರ ಕೇಳಲಿಲ್ಲವೇಕೆ – BJP ಸರ್ಕಾರಕ್ಕೆ ಕಾಂಗ್ರೆಸ್‌ ಪ್ರಶ್ನೆ,publictv,1
95,ಬೆಂಗ್ಳೂರಿನ ಶಂಕಿತ ಉಗ್ರರ ಕೇಸ್: ಭಾರತದ ಮೇಲೆ ವಿಧ್ವಂಸಕ ದಾಳಿಗೆ ಅಲ್‌ಖೈದಾದಿಂದ ಟ್ರೈನಿಂಗ್‌,publictv,1
96,ನನ್ನನ್ನು ಕಂಡ್ರೆ ಬಿಜೆಪಿಯವರಿಗೆ ಭಯವೋ ಭಯ: ಸಿದ್ದರಾಮಯ್ಯ,publictv,1
97,"ಸ್ಪಾ ಮ್ಯಾನೇಜರ್, ಗ್ರಾಹಕರು ಸೇರಿ ಯುವತಿ ಮೇಲೆ ಅತ್ಯಾಚಾರ – ಪೊಲೀಸರಿಗೆ ನೋಟಿಸ್",publictv,1
98,‘ಬಿಗ್ ಬಾಸ್’ ಮನೆಯಲ್ಲಿ ಆರ್ಯವರ್ಧನ್ ಗುರೂಜಿ ಜೊತೆ ಸ್ಪರ್ಧಿಸಲಿದ್ದಾರೆ ಈ ಬೆಡಗಿಯರು,publictv,1
99,"ನಾಲ್ವರು ಮಕ್ಕಳನ್ನು ಬಾವಿಗೆ ತಳ್ಳಿ, ತಾನೂ ಆತ್ಮಹತ್ಯೆ ಮಾಡಿಕೊಳ್ಳಲು ಯತ್ನಿಸಿದ ತಾಯಿ",publictv,1
100,ಮನೆಯ ಕಾಂಪೌಡ್‍ನಲ್ಲಿ ಕಟ್ಟಿ ಹಾಕಿದ್ದ ನಾಯಿ ಹೊತ್ತೊಯ್ದ ಚಿರತೆ,publictv,1
101,ಮಹದಾಯಿ ವಿಷಯದಲ್ಲಿ ಮತ್ತೆ ಗೋವಾ ಕ್ಯಾತೆ – ಕರ್ನಾಟಕದ ವಿರುದ್ಧ ತುರ್ತು ತನಿಖೆಗೆ ಶಾಸಕ ಮನವಿ,publictv,1
102,ಹೊಸ ಐಟಿ ನಿಯಮ – ಸಾಮಾಜಿಕ ಮಾಧ್ಯಮಗಳಿಗೆ ಸರ್ಕಾರದಿಂದ 105 ಆದೇಶ,publictv,1
103,ಎಲ್ರ ಕಾಲೆಳಿಯತ್ತೆ ಕಾಲ ಹಾಡಿಗಾಗಿ ರೆಟ್ರೊ ಸ್ಟೈಲ್ ನಲ್ಲಿ ಕುಣಿದ ಚಂದನ್ ಶೆಟ್ಟಿ,publictv,1
104,ಐವರ ಪ್ರಾಣ ಉಳಿಸಿದೆ ಅಂಗಾಂಗ ದಾನ – ಮಗನ ಸಾವಿನಲ್ಲಿ ಸಾರ್ಥಕತೆ ಕಂಡ ಕುಟುಂಬ,publictv,1
105,‘ಬಿಗ್ ಬಾಸ್’ ಮನೆಯ ಪರಿಚಯವನ್ನು ಸ್ವತಃ ಸುದೀಪ್ ಅವರಿಂದಲೇ ಕೇಳಿ..,publictv,1
106,ನಡೆಯುತ್ತಿದ್ದಂತೆ ಕುಸಿದ ಫುಟ್‍ಪಾತ್ – ಕೂದಲೆಳೆ ಅಂತರದಲ್ಲಿ ವ್ಯಕ್ತಿ ಪಾರು,publictv,1
107,ಸುಷ್ಮಿತಾ ಸೇನ್ ಈಜುಡುಗೆ ಕಂಡು ‘ಲುಕ್ಕಿಂಗ್ ಹಾಟ್’ ಎಂದ ಲಲಿತ್ ಮೋದಿ,publictv,1
108,ಸುಖವಾಗಿರಬಹುದೆಂದು ಪತಿ ಜೊತೆಗೆ ವಿದೇಶಕ್ಕೆ ಹೋದ್ಲು – ಕಿರುಕುಳ ತಡೆಯದೆ ಮಸಣ ಸೇರಿದ್ಲು,publictv,1
109,ಮೈಸೂರಿನಲ್ಲಿ ದಸರಾ ಸಂಭ್ರಮ – ನಾಳೆ ಕ್ಯಾಪ್ಟನ್ ಅರ್ಜುನ ಸಾರಥ್ಯದಲ್ಲಿ ಗಜಪಯಣ ಆರಂಭ,publictv,1
110,"ನನ್ನ ಹುಟ್ಟುಹಬ್ಬದ ಬಗ್ಗೆ ನಮ್ಮ ಅವ್ವ, ಅಪ್ಪನಿಗೆ ಗೊತ್ತು: ಸಿದ್ದರಾಮಯ್ಯ",publictv,1
111,ವರಮಹಾಲಕ್ಷ್ಮೀ ಹಬ್ಬಕ್ಕೆ ರಾಧಿಕಾ ಪಂಡಿತ್ ಗೆ ಸಹಾಯ ಮಾಡಿದ ಪುತ್ರಿ ಐರಾ,publictv,1
